Text	Top5%	Emoji_1	Emoji_2	Emoji_3	Emoji_4	Emoji_5	Pct_1	Pct_2	Pct_3	Pct_4	Pct_5
@USER Tua has RB type vision. He is a 💎.	0.288187574595	50	54	41	53	33	0.0845514	0.0559791	0.0543302	0.0529452	0.0403818
"\""#Kavanaugh can't back out of nomination. He couldn't go back to #DCCircuit w/no repercussions. This charge will follow him. When Dems take back Congress, they WILL launch investigations. Conservatives who lie to get Judgeships will be impeached for high Crimes &amp; Misdemeanors\""\""\""\""\"""	0.226862192154	11	34	50	24	46	0.0593755	0.0498147	0.0415367	0.0402519	0.0358834
@USER @USER and ban him from the booty	0.310675345361	50	9	0	54	51	0.0811959	0.065441	0.0636615	0.050685	0.049692
@USER Conservatives apparently won't do anything because the only thing out of your mouth is words saying what you will do without explaining HOW you will do it. That's OK. We had a decade of Harper showing us the how. You obviously know what Canada thought of him after his majority.	0.406896308064	33	13	51	30	32	0.127678	0.106713	0.090549	0.0432962	0.03866
"\""Democrats Want Their Pound of Kavanaugh Flesh \""\""  URL #TCOT #MAGA #RedNationRising\""\""\"""	0.534274667501	24	16	47	11	53	0.185285	0.176419	0.0649055	0.0622985	0.0453665
@USER Sad part is She knows she's sick... She knows what she is doing.. She has been a crook all her life... She's a very sick woman.. God have mercy of her soul..	0.493187841028	39	32	34	55	27	0.213145	0.0769525	0.0747348	0.0665582	0.0617971
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Charts by David Webster's briefings on benefit sanctions   (Nov 2013 to Sept 2018) URL	0.374655064195	33	31	50	21	40	0.166481	0.0673169	0.0579767	0.0448555	0.0380244
@USER So Fucking What. It doesn’t matter if they found the Dead Sea scrolls or the Colonel’s secret recipe. This man should not be dead but he is so due to the ignorant negligence of someone else.	0.342173397541	32	55	39	37	51	0.115007	0.0702285	0.059165	0.0537411	0.0440317
Antifa Caught Off Guard After Getting Confronted By The Last Person They... URL via @USER Go Scott!! He is one of the strongest supporters of Trump :)))) The Persistance!!!!	0.438190408051	33	57	58	40	13	0.156954	0.106437	0.0765532	0.0639593	0.034286
@USER It's so sad I grew up in a Christian Republican home and longed to be free like liberal cool kids. You new liberals are worse than 1950 parents. You ruin everything in your quest to prove getting picked last in gym wasn't because we wanted to play not  watch you fake injury.	0.428652260453	34	27	46	22	5	0.157578	0.0859377	0.0631658	0.0627333	0.0592371
@USER @USER @USER If any left leaning freak attacks me I will attack back. But so many conservatives are just compliant. Happy with just bitching and complaining. How can we fire people up. The left has got energy. Lots of it. And if things don’t change. We’re going to loose.	0.315944887698	33	50	54	32	53	0.0811758	0.0719375	0.0672115	0.0506018	0.0450183
@USER @USER Just what a communist would do! Destroying America! Lock Him Up! TRUMP2020 MAGA!😎🇺🇸	0.450692068785	58	32	57	55	33	0.138989	0.109801	0.0737509	0.0684823	0.0596694
"\""@USER @USER @USER that was what was observed INITIALLY. any interest in covering how the opposite has occurred since then according to all research and that it ended up being a smart marketing strategy? better make another When ANTIFA attacks\""\"" video as 3 college kids yell in a cafeteria instead.\""\""\"""	0.317253064364	33	22	41	53	50	0.11537	0.0529269	0.0512079	0.0506569	0.0470915
@USER She isn’t believed because of the lack of evidence she is presenting 3 decades after the fact. Her being a woman has nothing to do with it	0.308290891349	32	22	55	25	19	0.0773698	0.0772517	0.0616968	0.0463702	0.0456024
@USER @USER Technically speaking he is hamstrung by drug &amp; alcohol addiction	0.368276704103	54	50	62	20	12	0.127885	0.0908948	0.0564077	0.0487272	0.0443625
#mbpoli #winnipeg #onpoli #canpoli welfare rates for single people in Ontario on reserve small town small city were $600 with liberals I remember welfare rate in Manitoba when I was on welfare when NDP were in power were 500. The NDP government in Manitoba gave me $285 for rent	0.240903813392	32	33	54	53	55	0.0592781	0.0544809	0.0443411	0.0442595	0.0385442
"\""@USER @USER @USER @USER @USER Oh yeah sure Antifa is anti-fascist\""\"". Also, free speech is for everyone: liberals, conservatives, centrists, fascists, communists, anarchists, ancaps, etc. I live in the US and not a fascist state that bans what it thinks is \""\""hate speech\""\"". URL\"""	0.45323228091	24	47	16	8	53	0.204975	0.0945106	0.0756749	0.0422286	0.035843
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Jealousy rears its ugly face...I am favored and blessed my girls adore me 😉 and so does God.	0.435249235481	33	63	31	44	13	0.135953	0.0953564	0.0944353	0.0596103	0.0498941
@USER And somehow Trump is divine prophecy he's helping them all the wonderful things they wanted to take away from women...Fuck Religion. 2	0.331952951849	32	21	30	33	55	0.0863714	0.0807092	0.0584157	0.0582657	0.048191
@USER @USER You are most welcome	0.364331427962	23	7	50	16	53	0.0883342	0.0859392	0.0858149	0.0530389	0.0512041
@USER He should be talking about the Chinese leader seeing they pollute the most.	0.224991470575	0	39	19	50	25	0.0603388	0.0466109	0.0441218	0.0378544	0.0360656
"\""@USER @USER I watched you on with Ari Melber and you were great. You are strong, articulate and have a large heart that extends to those who need a voice. Congrats to you. I guess we know Who's the Boss is Now\""\""!\""\""\"""	0.46291770041	57	24	47	8	59	0.116061	0.0967884	0.0929689	0.0831949	0.0739041
"\""@USER @USER We have a different opinion of what a better\""\"" gun control law looks like.😎  In one case an illegal alien with NO RIGHT to be here is involved.  In the other case Americans have 2A rights.  Can u tell the difference between American rights &amp; illegal aliens?\""\""\"""	0.430644955486	42	16	24	47	53	0.187739	0.117051	0.0639568	0.032202	0.0296959
@USER BITCH I TOOK FOUR YEARS TOO JDKDKDD	0.362298101187	51	26	38	0	1	0.117357	0.069013	0.0687347	0.0576664	0.049527
@USER @USER Pm is looking like the extra in the Tory version of SAW 2018 who suddenly realised that she must cut off her own limbs to survive.If she escapes that particular nightmare she is still a politically deceased PM. It's impossible to appease MUKGA Tories that don't want a compromise URL	0.31451921165	33	53	50	22	41	0.106225	0.0556456	0.0529751	0.0515015	0.048172
"\"".@USER spoke about a migrant found to be a member of #Islamic State, telling @USER viewers We don't want her here\""\"" as he makes his case for swift deportation of convicted terrorists URL #auspol #saparli #adelaide #abetterway URL\"""	0.296913992614	24	16	47	38	58	0.112417	0.0591924	0.0532499	0.0370189	0.0350359
@USER @USER @USER She is HORRIBLE. #WakeUp  #MakeAmericaGreatAgain #MakeAmericaAmericaAgain JOHN JAMES FOR #Senate !!!!	0.584707349539	32	55	37	34	52	0.274438	0.194393	0.0393172	0.0383158	0.0382434
@USER @USER But refugees! Marijuana! Peoplekind! Gun control!	0.433447958902	42	54	57	58	50	0.291949	0.0422347	0.036594	0.0315264	0.0311435
#party #partylite #Conservatives 1 book 150 subj insight site:My favorite #mythicalcreature? The honest politician  URL	0.307670764625	24	33	47	53	16	0.0992674	0.0610827	0.0538448	0.0506075	0.0428684
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Retweet to the end of time. MAGA Trump2020 and beyond.	0.352039758116	33	31	44	58	13	0.152617	0.0677477	0.0458994	0.0458638	0.0399117
@USER Al Franken anyone? Any assault or harassment stays with you for a lifetime.  I was sexually harassed in HS by a coach.  I was 17.  I remember it like yesterday and I'm almost 60.  Scott Newman you are scum.	0.27760758996	50	22	12	54	32	0.0618373	0.0613126	0.0528332	0.0519606	0.049664
...and said Kennedy was model of independent judge. The attack on Kavanaugh's character and integrity via 35-year-old accusations obscures his self-characterization as next Anthony Kennedy. There are no conservatives (@USER in the Senate.	0.284345585853	22	25	19	12	32	0.074476	0.0739235	0.0522801	0.0475132	0.0361528
"\""#TheresaMay: come on fellow conservatives let's get behind the #ChequersPlan look it's a winner.\""\""  #Brexit #HardBrexit do it NOW! URL\"""	0.612433690578	24	16	47	58	11	0.285288	0.148714	0.115345	0.0317646	0.0313224
.@USER “Thatcher had an agenda: to crush the voice of the working people.”  And @USER are doing the same again today.   Join a Trade Union.   Join the @USER Party.  #ImWithDave  URL	0.382824189961	33	50	53	7	57	0.148959	0.0774186	0.0579151	0.0534542	0.0450773
@USER What kind of classes are you taking? You have ass homework? Is this an anatomy class?	0.365733869374	42	12	19	25	29	0.112173	0.0859167	0.0618178	0.057437	0.0483892
@USER Diane Feinstein Maxine Waters Hillary Clinton  Every member of antifa I'm sure the demonratic party could provide more examples but you're smarter than me in this realm.   #redtsunami #buryblue #startvettingsenators #startvettingcongressmen	0.306770723313	50	32	33	54	55	0.0746614	0.0654893	0.05991	0.0550127	0.0516974
@USER @USER California is a state. In the USA. How stupid do you have to be to think there is gun control?	0.382879324257	42	32	55	22	19	0.133764	0.068576	0.0642462	0.0611376	0.0551555
@USER Both need to drink a cup of red ginseng tea and go to a neutral menopausal corner.	0.39816371724	33	50	54	39	53	0.13326	0.0964649	0.0722906	0.0522247	0.0439235
@USER my mom left me a whole big squash. Any recipes you recommend I can do with a squash ??😅	0.326896693558	50	36	33	54	53	0.0849899	0.0655051	0.0638217	0.060189	0.0523909
@USER @USER And what if she is lying? What if Kavanaugh is the victim of a smear and character assassination? What then?	0.374417159706	22	12	32	55	25	0.129542	0.0753817	0.0625169	0.0570859	0.049891
@USER @USER @USER He is a Lord now	0.458149448037	21	17	0	3	40	0.244313	0.109252	0.039021	0.033112	0.0324515
"\""@USER Eminem did gun control\""\"" a machine gun kelly come back\""\""\"""	0.639514349401	42	24	16	11	47	0.391673	0.084594	0.0805293	0.0454682	0.0372503
@USER Oh he is more than that lol	0.283348646015	50	54	20	12	49	0.0836297	0.058057	0.0487185	0.0485564	0.044387
.@USER announced that she is ready to represent the Philippines in the @USER Fashion Show 2018 URL #entertainmentnews	0.366811685264	63	57	40	58	17	0.0837236	0.0791997	0.0713703	0.068941	0.0635771
@USER @USER Climate Change is a trigger word for the tin can liberals ..	0.369584105909	42	50	32	54	55	0.0988684	0.0774638	0.0724837	0.0624959	0.0582723
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You are the best #Memember #Memologist URL	0.435249235481	33	63	31	44	13	0.135953	0.0953564	0.0944353	0.0596103	0.0498941
@USER @USER @USER @USER @USER @USER @USER True. But are all school shootings and accidents with toddlers done by bad criminals who would know how to get a gun? Highly doubt it. These are spontaneous acts/accidents that would be dramatically reduced by gun control.	0.418816708028	42	32	22	55	27	0.118285	0.115161	0.0720302	0.0709721	0.042369
@USER Do you know how rare she is? Gingers are mostly males. Gorgeous	0.366082236171	4	50	23	33	7	0.175303	0.0584154	0.0540087	0.0393751	0.0389796
@USER @USER Don’t let the door hit ya...	0.411296054721	58	50	9	44	54	0.129484	0.115226	0.0608994	0.0574396	0.0482472
@USER @USER @USER @USER You should tell the @USER They've just posted a tweet about how much better the railways are since they privatised them...  URL	0.35668817535	50	54	33	32	55	0.092739	0.0829636	0.0800571	0.0537319	0.0471966
@USER Another reason not to root for the Panthers...#MAGA	0.375533223152	33	50	54	40	62	0.118911	0.102971	0.0735803	0.0443524	0.0357192
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER She looks like she is planning a sneak attack 😅	0.381768908352	50	54	44	53	33	0.106507	0.0966407	0.0800143	0.0514384	0.0471685
@USER The liberals sure are walking a VERY dangerous line.	0.323287725449	50	54	62	12	44	0.0955107	0.0622849	0.0620396	0.0541041	0.0493484
// AWWWWW thank you so much! You are a brilliantly talented writer and I am so thrilled to interact with you! This thread is going to be epic! URL	0.424726318568	63	60	44	61	54	0.225508	0.0795712	0.048457	0.0364129	0.0347775
@USER @USER @USER One day you are gonna be an expert mate 😻👍😹	0.506621420383	50	33	54	58	57	0.143638	0.138123	0.0861313	0.0852578	0.0534717
@USER You are a cheater casey!	0.509120952338	55	32	58	37	38	0.18736	0.141203	0.0761158	0.0540289	0.0504129
@USER Kerry is so full of shit he is undermining things and he knows it! The Iran debacle is his baby and he wants to keep it no matter what it costs!!!!!!!!	0.263076137751	32	13	55	37	39	0.0743863	0.05946	0.0548338	0.0402563	0.0341397
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER He is an angry puppet who is trying to pretend that teaching children acceptance of others and tolerance is somehow political and wrong. That's just how hate filled he and his party are. That's the real politicizing. NOT teaching kids gay people exist. Party of lies.	0.618949275464	32	55	22	37	27	0.285314	0.201741	0.0621662	0.0376111	0.0321171
@USER Guilty until proven innocent...right..?	0.385537110269	50	9	12	54	49	0.125178	0.0762694	0.0718731	0.0585211	0.0536957
"\""@USER If the media stop reporting what happens on The View\""\"" perhaps it will disappear from view. If  Conservative America wanted to know what those imbalanced voices had to say we would watch it. The rest of us are busy watching the sidewalk for poop put there by Hollywood liberals.\""\""\"""	0.321411557496	16	24	41	50	38	0.104386	0.0712072	0.0635589	0.0428369	0.0394223
@USER @USER It's Antifa Ford.	0.303704958409	50	31	54	33	9	0.0896465	0.0744983	0.0506212	0.0467691	0.0421699
@USER Alternative: people died in PR because of a freakin HURRICANE you half wit	0.309418708086	32	55	37	19	22	0.112295	0.0668024	0.0473537	0.0417989	0.0411683
@USER @USER @USER I assume the UK Conservatives are also massively against early years assessments?	0.476162098348	50	54	22	62	33	0.179473	0.103946	0.0705477	0.0675474	0.0546477
@USER How are those strict gun control laws working out for you Dems!	0.549441132694	57	42	50	54	12	0.307166	0.0775523	0.0694078	0.0627914	0.032524
