id	tweet_ar	tweet_en	lbl
5500	@USER @USER يا بي يا خطير انت 😂😂😂 بس كيف ماتحبش الكبدة ؟؟في العيد محلاها و هي مشوية	@USER @USER O me, O thou dangerous 😂😂😂 how Mathbh Bs in the feast ?? liver Mahlaha and is grilled	NOT
5501	#الهلال_الاهلي<LF>حسين عبدالغني متى بتعقل يا شايب يا عايب يا قذر تفو عليك وعلى من مخليك في الملاعب للحين	# Alhilal_alahli <LF> Hussein Abdul Ghani when considerately O Chaib O Aib O dirty Phew you and from Makhlak in the stadiums while the	OFF
5502	RT @USER: يا قدس يا عربيّةً منذ البداية ولحين ينفضّ الوجود.<LF>صفعتهم!!!!!<LF>صفقتهم!!!!<LF>قرنهم !!!!<LF>طولهم!!!!<LF>عرضهم!!!!<LF>سندفنهم ،،قب…	RT @USER: O Jerusalem, O Arab from the beginning and until the closed presence. <LF> Sfthm !!!!! <LF> their deal !!!! <LF> Qrnhm !!!! <LF> height !!!! <LF> display !!!! <LF> Sndvenhm ,, QB ...	NOT
5503	RT @USER: يارب يا ايه يا رب يا رب يارب يارب يارب يارب يارب يارب يارب يارب يارب يارب يارب يارب يارب يارب يارب يارب يارب يارب يارب…	RT @USER: O Lord, O A, O Lord, O Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord, Lord ...	NOT
5504	RT @USER: يا غلاتك و يا كثر حبي لذاتك...	RT @USER: Oh Glatk and many O my love for yourself ...	NOT
5505	كنتوا @USER جيبولهم حبيبهم المعرص القواليني كان قالهم عيب عليكم يا صغار يا ولاد الوسخههههه 💖	Kintua @USER Jabolhm Habibhm Almars Alqoalini had told them Shame on you, O my young sons Aloeschhhaha 💖	OFF
5506	@USER @USER يا عزيز يا مقتدر يا رب	@USER @USER O dear, O mighty, O Lord,	NOT
5507	@USER وينكم يا معتصمين يا سودانيين؟ روحوا اعتصموا على طريق المطار اوقفوا هذه الزيارات، هي مؤامرات لجز رؤوسكم وفض اعتصاماتكم بالقوة كرابعة في #مصر لا تسمحوا للافعى الاماراتية والحرباء السعودية تتامران على ثورتكم مع خنازير العسكر، انتم نايمن في الع	@USER and income O O Sudanese protestors? Rohawwa hold fast on the road to the airport stopped these visits, are conspiracies to mow your heads and conflict by force Aatsamatkm Crapah in Egypt # Do not let the snake UAE and Saudi Arabia Chameleons Taatamran on pigs with the military revolution is, you Nayman in Ala	OFF
5508	يا رب الفوز يا رب 🙌🙌🙌🙌🙌	O Lord, O Lord, to win 🙌🙌🙌🙌🙌	NOT
5509	@USER انت عارف يا روش يا جامد انك تفتح غطا البيبسي بسنانك ممكن يحصل فيها ايه 😂	@USER You know O Roche O you open a rigid Psonank possible controversy pepsi which gets Er 😂	NOT
5510	انا يا اكشخ اكشخ يا اهلق ماعندي حل وسط :)	I, O Akeshkh Akeshkh O Ahlq Mande compromise :)	NOT
5511	@USER كذااااب يا كوز ياوسخخ<LF>انا حاليا هنا وبااايت من امس اشاعاتك دي تبلها وتتسمم بمويتا يا عدو الله يا عدو الوطن يا حرامي يا حرامي يا حرامي	@USER Kmaaaab O cuz Aaoeschkh <LF> I'm currently here and Baaaat yesterday Achaatk de Thblha and poisoned O Bmoata enemy of God, the enemy of the nation, O, O, O thief thief O thief	OFF
5512	RT @USER: يا نصراوي يا فقراوي لازم تؤمن ان مكتوب عليك الشقى هذا قدرك حتى ولو فريقك فاز بالبطولة بتموت الف موته على ما تفرح هذا عادات وتق…	RT @USER: O Nasraoui O Vaqraoa necessary believe that you have written this Scamp your destiny even if your team won the championship Btamot thousand death on the habits of this rejoice Otq ...	OFF
5513	ولا مره راضيت شخص بشكل صحيح يا ازعله زياده يا اني ازعل.	A person properly and once Radit O Azolh I increase my Azaal.	NOT
5514	@USER امين يا مجهول يا رقم ٣ بتمني💞😂😂	@USER Amin O Anonymous O 3 Pettmna💞😂😂	NOT
5515	@USER يا ميجو يا ملك يسلمو ع الكلام الجميل ده👌👌🙏	@USER O Mego O king of Aslmo p speak beautiful Dh👌👌🙏	NOT
5516	طرابلس يا ام المدائن يا موحدة البلاد❤️ ... #طرابلس #بركان_الغضب URL	Tripoli O or O cities united Albulad❤️ ... # # Tripoli Barakan_algill URL	NOT
5517	RT @USER: الله يرحمك يا حسن ويغفر لك .. يا زول يا طيب يا بشوش.	RT @USER: God bless you, good and forgive you .. O Zeul O good O jovial.	NOT
5518	@USER والله كلامك وتفكيرك رجعي وعنصري الحمدلله اذا انتي ماخذة الفكرة في راسك البلا فيك انتي يا متخلفة يا عنصرية بعدين وأد البنات ضحكتني شكراً 😂	@USER God, your words and thinking a reactionary and racist Praise be to Allah if Ante Majzh idea in your head you Fashio Ante ya ya backward racist dimensions of female infanticide Dgtna Thanks 😂	OFF
5519	يا كبر حظي وانا اصبح عليك، يا شبيه الصبح يا وجه الضيا	O size and I had I become, oh-like waxing my face Alzia	NOT
5520	RT @USER: يا اول احبابي و يا آخر حب يا مسك الختام <LF>ازعل على نفسي ولا افكر في يوم ازعلك ❤️❤️!	RT @USER: my first Ohbabi and my last love ya caught closing <LF> Azaal on myself and not thinking of the day Azaalk ❤️❤️!	NOT
5521	@USER @USER @USER @USER @USER يا بعد عمري يا اسطورتييي ♥️♥️	@USER @USER @USER @USER @USER after my age, my Asitortiea ♥ ️ ♥ ️	NOT
5522	RT @USER: يا صاحبي .. يا حبيبي سابقًا .. يا عناي<LF>وشلونك؟ و كيف وضعك؟ يوم خلّيتني<LF>جيت ( أشكر ظنوني ) ،<LF>ومانيب : رايح و جاي <LF>قول الحقيقة .…	RT @USER: my friend .. my beloved former .. O Enay <LF> and Shlonak? And how your position? Day Khalitni <LF> Jet (thank Znona), <LF> and Manib: Rayeh and Jay <LF> tell the truth. ...	NOT
5523	RT @USER: منتظرين عبالقادر برهاني يطلع ويتكلم!! ويقول البيان حقه!! يا مطالبنا يا بلاش!! ولسه!! <LF>حنبنيهو برانا ! 🇸🇩😍<LF>#اعتصام_القيادة_ا…	RT @USER: waiting for Abakadir Borhani briefs and speak !! The statement says the right !! O demands, O Balash !! And Lessa !! <LF> Hnbnejo Prana! 🇸🇩😍 <LF> # Aatsam_alkiedh_a ...	NOT
5524	يتستفيدو شنو لمن تحرقو يا عملاء يا خونه يا مرتزقه	Atstfedo Henw for those who Thrko my clients, O traitor O mercenaries	OFF
5525	@USER @USER @USER ايه صح انت يا طاقيه يا دلخ يا مسخره الخلا بس تسولف مع ذنبك شكلك	@USER @USER @USER A true thou, O energy Dk O oppressor Khala Bs Tsolv with your sin Shklk	OFF
5526	انا بحب الباند ده فشخ و الليركس بتاعتهم ديمآ ليها معنى و حلوة و ريست ان بيس يا توم يا صاحبي <LF>URL URL	I love Alband de Vchk and Allerks Btaathm meaning Dema guardian and sweet and Rist said Tom Pace O my friend <LF> URL URL	OFF
5527	@USER الى مزبلة التاريخ بلووووووووووووووووووووووووووووك ليك يا فطوطة يا كلب القاتل الطرطور مرتضى	@USER to the dustbin of history Bllowowoowoowoowoowoowoowoowowok Lake O Vtooth O killer clown Murtaza dog	OFF
5528	يعني يا تكون معاي يا انت س* و ق* ود** احلف والله بس كذاك الاسلام يقول 😂؟	Means O, O thou be Mai o * s * and d ** Swear to God, Islam says Bs like that 😂?	NOT
5529	يا ناس شوفو حلاوته يا ناس 🥰 URL	O people Shufu Hlaute Ya Nas 🥰 URL	NOT
5530	هيلا يا رمانة هيلا يا رمانة الحلوة زعلانة منو يراضيها انا أراضيها 💃🏼💃🏼 @USER Sorry for the misunderstanding poopoo احبك	Hey hey hey pomegranate Oh sweet pomegranate sad growth Aradiha I land 💃🏼💃🏼 @USER Sorry for the misunderstanding poopoo love	NOT
5531	@USER ألف سلامة يا جاسر بنحبك يا جاسر ❤️	@USER A. Salama Ya Jasser Jasser love you, ❤️	NOT
5532	#معاكم_لاخر_نفس وهل بعد النصر حُب يقال أعجزت المديح مديحاً والوصف وصفاً يا هامة المجد القديم يا عِشق الطفولة ولا تزال.💙💛 URL	# Is Amaakm_lakhar_nevs after the victory is said to love and praise praise incapacitated description and description of important ancient glory, O my love of childhood and Tzal.💙💛 URL	NOT
5533	@USER عبيد الغالي <LF>وانت طيب يا حبيبي يا رب بسلملي ذوءك يا حبيب الكل يا غالي 😍	@USER Obeid precious <LF> and you are good, my love, O Lord, O Habib Bslumbly Dhuek all O-Ghali 😍	NOT
5534	ياحب يا غزل يا ناس ولهانه<LF>يمن راحولي فدوه فلان وفلانه	Aahb O my people spinning and Hanne <LF> Yemen Rahola Vdoh so and Jane	NOT
5535	يا رب ما اندم يا رب ما اندم يا رب ما اندم	O Lord, O Lord, what repent is repent, O Lord, what repent	NOT
5536	يا ضحكة النور يا عزّ المشاعر وثباتها .	Oh laugh light, O Almighty feelings and stability.	NOT
5537	@USER يا هلا و غلا يا بو ناصر ❤️	@USER Ya Hala and Gla Ya Bu Nasser ❤️	NOT
5538	أخيرا يا أزارو يا وسخ ، يارب تاني ياارب	Finally, my Azzaro O dirt, Lord Tani Iaarb	OFF
5539	@USER إلي يقولون هل كلام معروفين بالكويت يا اذناب ايران يا مخلفات الحراك قطيع الاخونچيه وهالنوعيه اشوفها اخطر شئ على الكويت	@USER to say Are the words known in Kuwait O lackeys of Iran O remnants of a herd mobility Alakhunچah and the most dangerous thing Halnoaah Ashovha Kuwait	OFF
5540	#الاتحاد_النصر<LF>يا رب نفوز يا رب نفوز يا رب نفوز يا رب نفوز <LF>يا رب نفوز يا رب نفوز يا رب نفوز يا رب نفوز <LF>يا رب نفوز يا رب نفوز يا رب نفوز يا رب نفوز <LF>يا رب نفوز يا رب نفوز يا رب نفوز يا رب نفوز <LF>يا رب نفوز يا رب نفوز يا رب نفوز يا رب نفوز 😔💛💛💛.	# Alathad_nasr <LF> O Lord, win, O Lord, win, O Lord, win, O Lord, win <LF> O Lord, win, O Lord, win, O Lord, win, O Lord, win <LF> O Lord, win, O Lord, win, O Lord, win, O Lord, win <LF> O Lord, O Lord, win, win, win, O Lord, O Lord, win <LF> O Lord, O Lord, win, win, win, O Lord, O Lord, win 😔💛💛💛.	NOT
5541	@USER قلبي يا قلبي اه يا قلبي 😂😂❤	My heart, my heart @USER Uh Oh my heart 😂😂❤	NOT
5542	سلمت يا حج يا عميد البيت URL	Ag delivered O O Dean of the House URL	NOT
5543	والله انك فحل يا كوري يا اسطورة السلة يالمجدد	God you stallion O, O Korean basketball legend Aalmojadd	NOT
5544	هذي السنينُ ستنقضي<LF>وستفرحين<LF>وستضحكين وتسعدينَ<LF>وتنعمين..<LF>ستُودّعين الحزنَ<LF>يا روحُ اصبري<LF>فاللهُ يا روحي يحبُّ<LF>الصابرين ♥️. #bareec_Kuniv	These are the years will expire <LF> and Stvrahin <LF> and Stdgan and a happy <LF> and Tnaman .. <LF> Stodein sadness <LF> O Spirit Be patient <LF> God, O my soul loves <LF> patient ♥ ️. #bareec_Kuniv	NOT
5545	حرفيا والله<LF>يا رب تصلح الحال يا رب تصلح الحال URL	Literally God <LF> O Lord, O Lord, fit the case suitable case URL	NOT
5546	كان عندي طقوس سهر كوب قهوه واغنيه مفضله مع تكرار تلقائي وكتاب و هايلايتر واضاءه خافته الحين يا اناظر السقف يا افتح تويتر لين تغمض عيوني من نفسها💔	I had a cup of coffee ritual month and a favorite song with an automatic repeat book and Hailenz and then dim lighting O Anazer ceiling O Open Twitter Lin close my eyes from Nevsha💔	NOT
5547	@USER يا عبقري يا دونجا صح كده	@USER O genius O Dunga is true like that	NOT
